survey,HJD,mag,mag_err,flux,flux_err,camera
 KELT,2455154.79248,14.17051,0.007109999999999999,0.927752,0.006052,E
 KELT,2455154.800293,14.16429,0.0071400000000000005,0.933082,0.006112,E
 KELT,2455154.824707,14.17045,0.00758,0.937977,0.006523,W
 KELT,2455154.834961,14.173541,0.00759,0.93531,0.006513,W
 KELT,2455154.845703,14.135591,0.00777,0.96858,0.006904,W
 KELT,2455154.855957,14.152121,0.007690000000000001,0.953946,0.00673,W
 KELT,2455154.866211,14.161280999999999,0.0076,0.945931,0.006595,W
 KELT,2455154.876465,14.165660999999998,0.007809999999999999,0.942123,0.00675,W
 KELT,2455154.884766,14.13459,0.00788,0.969474,0.007009,W
 KELT,2455154.890137,14.182341000000001,0.007809999999999999,0.92776,0.006648,W
 KELT,2455154.895996,14.151001,0.007809999999999999,0.95493,0.006842,W
 KELT,2455154.901367,14.173151,0.00777,0.935646,0.00667,W
 KELT,2455154.911621,14.148960999999998,0.00799,0.956726,0.007013,W
 KELT,2455154.922363,14.179991000000001,0.00799,0.92977,0.006815,W
 KELT,2455154.932617,14.154960999999998,0.00805,0.951454,0.007027,W
 KELT,2455154.942871,14.139951000000002,0.00813,0.964698,0.007195,W
 KELT,2455154.953125,14.16345,0.00815,0.944043,0.007059,W
 KELT,2455155.666016,14.12936,0.00823,0.963589,0.007276,E
 KELT,2455155.678711,14.140379999999999,0.008020000000000001,0.953859,0.007018,E
 KELT,2455155.688965,14.14666,0.00788,0.948357,0.006856,E
 KELT,2455155.699219,14.136870000000002,0.00818,0.956947,0.007181,E
 KELT,2455155.709961,14.14246,0.00787,0.952033,0.006874,E
 KELT,2455155.720215,14.1384,0.007859999999999999,0.9556,0.006891,E
 KELT,2455155.728027,14.10945,0.0083,0.981422,0.007473,E
 KELT,2455155.73584,14.10568,0.008029999999999999,0.984836,0.007255,E
 KELT,2455155.746094,14.1139,0.00782,0.977408,0.007012,E
 KELT,2455155.758789,14.137170000000001,0.00806,0.956683,0.007074,E
 KELT,2455155.769043,14.136460000000001,0.00783,0.957309,0.006877,E
 KELT,2455155.779785,14.130189999999999,0.00792,0.962853,0.006996,E
 KELT,2455155.790039,14.13517,0.00783,0.958447,0.006885,E
 KELT,2455155.797852,14.1273,0.0079,0.965419,0.006997,E
 KELT,2455155.822266,14.108861,0.00823,0.992722,0.007496,W
 KELT,2455155.83252,14.118570000000002,0.008159999999999999,0.983884,0.007366,W
 KELT,2455155.843262,14.109291,0.00827,0.992329,0.007529,W
 KELT,2455155.853516,14.093121,0.00835,1.007218,0.007716,W
 KELT,2455155.86377,14.125979999999998,0.00822,0.977192,0.007369,W
 KELT,2455155.874023,14.106801,0.00828,0.994607,0.007555,W
 KELT,2455155.882324,14.09714,0.00817,1.003497,0.007522,W
 KELT,2455155.887695,14.119260999999998,0.008320000000000001,0.983258,0.007505,W
 KELT,2455155.893555,14.094121,0.00824,1.006291,0.007607,W
 KELT,2455155.90918,14.08065,0.008029999999999999,1.018854,0.007506,W
 KELT,2455155.919922,14.11847,0.00815,0.983975,0.007357,W
 KELT,2455155.930176,14.086170000000001,0.00795,1.013687,0.007393,W
 KELT,2455155.94043,14.086129999999999,0.00821,1.013725,0.007635,W
 KELT,2455155.950684,14.108531,0.00842,0.993024,0.007671,W
 KELT,2455156.667969,14.1203,0.007909999999999999,0.971664,0.007051,E
 KELT,2455156.680664,14.1432,0.00985,0.951384,0.008597,E
 KELT,2455156.691406,14.12094,0.00799,0.971091,0.007118,E
 KELT,2455156.70166,14.12195,0.00907,0.970188,0.008073,E
 KELT,2455156.711914,14.12219,0.00783,0.969974,0.006968,E
 KELT,2455156.719727,14.11426,0.00784,0.977084,0.007028,E
 KELT,2455156.727539,14.108229999999999,0.0077599999999999995,0.982526,0.006995,E
 KELT,2455156.735352,14.12089,0.00763,0.971136,0.006798,E
 KELT,2455156.745605,14.11159,0.00799,0.97949,0.00718,E
 KELT,2455156.758301,14.126920000000002,0.007690000000000001,0.965757,0.006813,E
 KELT,2455156.769043,14.1232,0.0069299999999999995,0.969072,0.006161,E
 KELT,2455156.789551,14.118160000000001,0.007790000000000001,0.973581,0.006958,E
 KELT,2455156.821777,14.116691000000001,0.00801,0.985588,0.007243,W
 KELT,2455156.83252,14.128470000000002,0.0077599999999999995,0.974954,0.006941,W
 KELT,2455156.842773,14.087279999999998,0.008,1.012651,0.007432,W
 KELT,2455156.853027,14.10869,0.007809999999999999,0.992878,0.007114,W
 KELT,2455156.874023,14.110860999999998,0.009179999999999999,0.990895,0.008345,W
 KELT,2455156.881836,14.100520999999999,0.00787,1.000377,0.007223,W
 KELT,2455156.887695,14.129081,0.00784,0.974405,0.007009,W
 KELT,2455156.893066,14.073920000000001,0.00797,1.025189,0.007496,W
 KELT,2455156.898438,14.112421,0.00775,0.989472,0.007035,W
 KELT,2455156.90918,14.085851000000002,0.00796,1.013985,0.007405,W
 KELT,2455156.919434,14.123291,0.008020000000000001,0.979615,0.007208,W
 KELT,2455156.929688,14.09634,0.008140000000000001,1.004236,0.0075,W
 KELT,2455156.939941,14.086810999999999,0.00801,1.013089,0.007445,W
 KELT,2455156.950684,14.112720000000001,0.00812,0.9892,0.007369,W
 KELT,2455158.657715,14.1419,0.008440000000000001,0.952524,0.007376,E
 KELT,2455158.67041,14.14461,0.00808,0.95015,0.007043,E
 KELT,2455158.680664,14.137920000000001,0.00797,0.956022,0.00699,E
 KELT,2455158.690918,14.13729,0.00793,0.956577,0.006959,E
 KELT,2455158.701172,14.13429,0.00793,0.959224,0.006979,E
 KELT,2455158.711914,14.138029999999999,0.007790000000000001,0.955925,0.006832,E
 KELT,2455158.719727,14.125760000000001,0.0078,0.96679,0.006918,E
 KELT,2455158.727539,14.127320000000001,0.0077599999999999995,0.965402,0.006873,E
 KELT,2455158.737793,14.144779999999999,0.00762,0.950001,0.006641,E
 KELT,2455158.750488,14.143429999999999,0.007790000000000001,0.951183,0.006798,E
 KELT,2455158.760742,14.13665,0.0077599999999999995,0.957141,0.006814,E
 KELT,2455158.770996,14.119860000000001,0.00785,0.972058,0.007001,E
 KELT,2455158.781738,14.12036,0.00787,0.97161,0.007015,E
 KELT,2455158.789551,14.1076,0.00783,0.983096,0.007062,E
 KELT,2455158.813965,14.111560999999998,0.00843,0.990256,0.007659,W
 KELT,2455158.824219,14.125110999999999,0.00835,0.977975,0.007492,W
 KELT,2455158.834473,14.11501,0.008440000000000001,0.987116,0.007643,W
 KELT,2455158.845215,14.134580999999999,0.00825,0.969482,0.007338,W
 KELT,2455158.855469,14.141001000000001,0.008320000000000001,0.963766,0.007356,W
 KELT,2455158.865723,14.107531,0.008409999999999999,0.993939,0.007669,W
 KELT,2455158.874023,14.123691,0.00822,0.979255,0.007385,W
 KELT,2455158.879395,14.140320999999998,0.00828,0.96437,0.007326,W
 KELT,2455158.885254,14.111601,0.00838,0.99022,0.007613,W
 KELT,2455158.890625,14.10416,0.00843,0.997029,0.007711,W
 KELT,2455158.900879,14.078520999999999,0.00847,1.020854,0.007933,W
 KELT,2455158.911133,14.12773,0.00825,0.975618,0.007384,W
 KELT,2455158.921875,14.10379,0.00842,0.997369,0.007704,W
 KELT,2455158.932129,14.104751,0.0083,0.996487,0.007588,W
 KELT,2455158.942383,14.12991,0.00842,0.973662,0.007521,W
 KELT,2455159.657715,14.103539999999999,0.00899,0.986779,0.008139,E
 KELT,2455159.667969,14.12134,0.00884,0.970733,0.007873,E
 KELT,2455159.678223,14.117170000000002,0.00864,0.974469,0.007724,E
 KELT,2455159.688965,14.1261,0.00848,0.966487,0.007519,E
 KELT,2455159.699219,14.116179999999998,0.008440000000000001,0.975358,0.007552,E
 KELT,2455159.709473,14.107439999999999,0.008579999999999999,0.983241,0.00774,E
 KELT,2455159.717285,14.12611,0.00845,0.966478,0.007492,E
 KELT,2455159.725098,14.125110000000001,0.00848,0.967369,0.007526,E
 KELT,2455159.735352,14.145579999999999,0.00811,0.949301,0.007063,E
 KELT,2455159.748047,14.12986,0.00805,0.963146,0.007113,E
 KELT,2455159.758789,14.113979999999998,0.00787,0.977336,0.007057,E
 KELT,2455159.769043,14.121379999999998,0.00761,0.970698,0.006777,E
 KELT,2455159.779297,14.11599,0.007359999999999999,0.975529,0.006587,E
 KELT,2455159.787598,14.11506,0.007559999999999999,0.976365,0.006772,E
 KELT,2455159.812012,14.099081,0.0081,1.001704,0.007444,W
 KELT,2455159.822266,14.10299,0.00831,0.998104,0.007609,W
 KELT,2455159.83252,14.104151000000002,0.00808,0.997038,0.007391,W
 KELT,2455159.842773,14.1106,0.00809,0.991133,0.007356,W
 KELT,2455159.853516,14.12526,0.00793,0.97784,0.007114,W
 KELT,2455159.86377,14.104779999999998,0.00796,0.99646,0.007277,W
 KELT,2455159.871582,14.113021,0.00792,0.988926,0.007186,W
 KELT,2455159.877441,14.123331,0.00787,0.979579,0.007073,W
 KELT,2455159.882812,14.115581,0.00795,0.986597,0.007196,W
 KELT,2455159.888672,14.082629999999998,0.008020000000000001,1.016998,0.007483,W
 KELT,2455159.898926,14.097501000000001,0.008020000000000001,1.003163,0.007381,W
 KELT,2455159.90918,14.118381,0.00805,0.984056,0.007268,W
 KELT,2455159.919434,14.09024,0.00808,1.009894,0.007486,W
 KELT,2455159.930176,14.097601000000001,0.00809,1.003071,0.007445,W
 KELT,2455159.94043,14.130529999999998,0.00825,0.973106,0.007365,W
 KELT,2455160.661621,14.12679,0.009729999999999999,0.965873,0.008622,E
 KELT,2455160.666504,14.13025,0.00979,0.9628,0.008648,E
 KELT,2455160.671387,14.12641,0.00987,0.966211,0.008749,E
 KELT,2455160.680664,14.124770000000002,0.00942,0.967672,0.008363,E
 KELT,2455160.685547,14.12659,0.009609999999999999,0.966051,0.008517,E
 KELT,2455160.69043,14.136079999999998,0.00981,0.957644,0.008619,E
 KELT,2455160.700195,14.14785,0.00988,0.947318,0.008587,E
 KELT,2455160.70459,14.144620000000002,0.00968,0.950141,0.008438,E
 KELT,2455160.707031,14.14135,0.00958,0.953007,0.008376,E
 KELT,2455160.709473,14.15117,0.00912,0.944426,0.007902,E
 KELT,2455160.711426,14.139129999999998,0.0095,0.954957,0.008323,E
 KELT,2455160.713867,14.1622,0.00924,0.93488,0.007925,E
 KELT,2455160.71582,14.15233,0.00922,0.943418,0.00798,E
 KELT,2455160.718262,14.15291,0.00912,0.942914,0.007889,E
 KELT,2455160.720215,14.140139999999999,0.00896,0.954069,0.007843,E
 KELT,2455160.722656,14.15354,0.00881,0.942367,0.007617,E
 KELT,2455160.725098,14.16203,0.00912,0.935027,0.007823,E
 KELT,2455160.730957,14.140229999999999,0.0086,0.95399,0.007527,E
 KELT,2455160.73877,14.135829999999999,0.0087,0.957864,0.007645,E
 KELT,2455160.74707,14.13579,0.00877,0.9579,0.007707,E
 KELT,2455160.754883,14.1499,0.00867,0.945531,0.007521,E
 KELT,2455160.763184,14.1406,0.0088,0.953665,0.007699,E
 KELT,2455160.770996,14.1303,0.00896,0.962755,0.007914,E
 KELT,2455160.779297,14.145079999999998,0.00869,0.949738,0.007572,E
 KELT,2455160.809082,14.136379999999999,0.00868,0.967877,0.007707,W
 KELT,2455160.819336,14.15254,0.00826,0.953578,0.007226,W
 KELT,2455160.830078,14.113741000000001,0.00834,0.98827,0.007562,W
 KELT,2455160.840332,14.14074,0.00823,0.963998,0.007279,W
 KELT,2455160.850586,14.163570000000002,0.008140000000000001,0.943939,0.007049,W
 KELT,2455160.86084,14.147651000000002,0.00828,0.957881,0.007276,W
 KELT,2455160.869141,14.155070000000002,0.00825,0.951358,0.007201,W
 KELT,2455160.874512,14.144260000000001,0.00838,0.960877,0.007387,W
 KELT,2455160.880371,14.156891,0.0082,0.949764,0.007145,W
 KELT,2455160.885742,14.139451000000001,0.00842,0.965143,0.007456,W
 KELT,2455160.895996,14.12662,0.0085,0.976616,0.007616,W
 KELT,2455160.906738,14.150281,0.00839,0.955564,0.007355,W
 KELT,2455160.916992,14.125831,0.00839,0.977326,0.007523,W
 KELT,2455160.927246,14.1427,0.00828,0.962259,0.00731,W
 KELT,2455160.9375,14.170701000000001,0.0083,0.93776,0.007141,W
 KELT,2455161.650391,14.16496,0.01066,0.932507,0.00912,E
 KELT,2455161.655273,14.1803,0.010190000000000001,0.919424,0.008595,E
 KELT,2455161.659668,14.16371,0.0101,0.933581,0.008651,E
 KELT,2455161.664551,14.18738,0.01034,0.913448,0.008665,E
 KELT,2455161.669434,14.17715,0.0099,0.922096,0.008375,E
 KELT,2455161.674316,14.188820000000002,0.00982,0.912238,0.008219,E
 KELT,2455161.679199,14.18395,0.00958,0.916339,0.008054,E
 KELT,2455161.688477,14.181529999999999,0.00974,0.918383,0.008206,E
 KELT,2455161.693359,14.189420000000002,0.00948,0.911734,0.00793,E
 KELT,2455161.70752,14.18573,0.01042,0.914838,0.008746,E
 KELT,2455161.709961,14.15629,0.01024,0.939983,0.008831,E
 KELT,2455161.711914,14.15289,0.009609999999999999,0.942931,0.008313,E
 KELT,2455161.714355,14.162020000000002,0.00963,0.935035,0.008261,E
 KELT,2455161.716309,14.14833,0.00924,0.9469,0.008027,E
 KELT,2455161.71875,14.14495,0.00948,0.949852,0.008261,E
 KELT,2455161.720703,14.16226,0.00984,0.934829,0.008439,E
 KELT,2455161.828613,14.145110999999998,0.00943,0.960125,0.008306,W
 KELT,2455161.867676,14.16668,0.006409999999999999,0.941239,0.005535,W
 KELT,2455161.873047,14.154441,0.0076,0.951909,0.006637,W
 KELT,2455161.878906,14.186561,0.00716,0.924161,0.006071,W
 KELT,2455161.884277,14.169941,0.00809,0.938416,0.006965,W
 KELT,2455161.894531,14.146431,0.00787,0.958958,0.006924,W
 KELT,2455161.905273,14.14463,0.007890000000000001,0.96055,0.006953,W
 KELT,2455161.915527,14.140881,0.00808,0.963873,0.007145,W
 KELT,2455161.936035,14.154191,0.00822,0.952129,0.00718,W
 KELT,2455172.663574,14.11536,0.00788,0.976095,0.007057,E
 KELT,2455172.674316,14.12504,0.007640000000000001,0.967431,0.006781,E
 KELT,2455172.682617,14.115039999999999,0.007509999999999999,0.976383,0.006727,E
 KELT,2455172.701172,14.13856,0.00704,0.955459,0.006171,E
 KELT,2455172.714355,14.122589999999999,0.00725,0.969617,0.006449,E
 KELT,2455172.725098,14.12185,0.007659999999999999,0.970278,0.006819,E
 KELT,2455172.73584,14.109960000000001,0.00663,0.980962,0.005967,E
 KELT,2455174.658691,14.10767,0.00642,0.983033,0.00579,E
 KELT,2455174.730957,14.1054,0.0071200000000000005,0.98509,0.006435,E
 KELT,2455174.783691,14.099910999999999,0.006940000000000001,1.000939,0.006373,W
 KELT,2455174.794434,14.093010999999999,0.00731,1.00732,0.006756,W
 KELT,2455174.850586,14.093620000000001,0.007559999999999999,1.006755,0.006983,W
 KELT,2455174.858887,14.083,0.00758,1.016651,0.00707,W
 KELT,2455175.615234,14.0425,0.00827,1.043845,0.00792,E
 KELT,2455175.628418,14.0139,0.00822,1.071707,0.008082,E
 KELT,2455175.63916,14.048779999999999,0.00818,1.037825,0.007788,E
 KELT,2455175.649902,14.040729999999998,0.007890000000000001,1.045548,0.007568,E
 KELT,2455175.660645,14.02704,0.00813,1.058815,0.007897,E
 KELT,2455175.668457,14.035520000000002,0.00784,1.050577,0.007556,E
 KELT,2455175.676758,14.04659,0.0076,1.03992,0.007251,E
 KELT,2455175.685059,14.02825,0.0077,1.057635,0.007471,E
 KELT,2455175.695801,14.069170000000002,0.00758,1.018516,0.007083,E
 KELT,2455175.708496,14.041579999999998,0.007509999999999999,1.04473,0.007198,E
 KELT,2455175.719727,14.040610000000001,0.007520000000000001,1.045664,0.007214,E
 KELT,2455175.730469,14.0395,0.00742,1.046733,0.007125,E
 KELT,2455175.741211,14.04522,0.00748,1.041233,0.007145,E
 KELT,2455175.766602,14.046261,0.007909999999999999,1.051641,0.007632,W
 KELT,2455175.777344,14.055181,0.00782,1.043037,0.007483,W
 KELT,2455175.788086,14.042689999999999,0.007940000000000001,1.055106,0.007686,W
 KELT,2455175.798828,14.056601,0.007790000000000001,1.041673,0.007445,W
 KELT,2455175.80957,14.07351,0.0079,1.025576,0.007433,W
 KELT,2455175.820312,14.066231,0.008,1.032475,0.007578,W
 KELT,2455175.828613,14.060981,0.00809,1.03748,0.0077,W
 KELT,2455175.834473,14.048810999999999,0.008140000000000001,1.049174,0.007835,W
 KELT,2455175.840332,14.075781,0.00806,1.023433,0.007568,W
 KELT,2455175.846191,14.079591,0.0081,1.019848,0.007579,W
 KELT,2455175.856934,14.064739999999999,0.00818,1.033894,0.007759,W
 KELT,2455175.867676,14.084729999999999,0.0084,1.015033,0.007822,W
 KELT,2455175.878418,14.066111,0.008440000000000001,1.032589,0.007995,W
 KELT,2455175.88916,14.08032,0.008790000000000001,1.019164,0.008219,W
 KELT,2455175.899902,14.086770999999999,0.00885,1.013126,0.008226,W
 KELT,2455176.702148,14.087670000000001,0.007809999999999999,1.001309,0.007175,E
 KELT,2455176.712891,14.078629999999999,0.007859999999999999,1.009681,0.007281,E
 KELT,2455176.723633,14.087579999999999,0.00778,1.001392,0.007148,E
 KELT,2455176.734375,14.08345,0.0076,1.005208,0.007009,E
 KELT,2455176.742676,14.0834,0.007379999999999999,1.005254,0.006806,E
 KELT,2455176.762207,14.11425,0.007670000000000001,0.987807,0.006951,W
 KELT,2455176.770996,14.115701000000001,0.00763,0.986488,0.006905,W
 KELT,2455176.781738,14.122729999999999,0.007559999999999999,0.980122,0.006798,W
 KELT,2455176.79248,14.127351,0.00761,0.975959,0.006814,W
 KELT,2455176.803223,14.08666,0.007809999999999999,1.01323,0.00726,W
 KELT,2455176.813965,14.124360999999999,0.007809999999999999,0.97865,0.007012,W
 KELT,2455176.822266,14.135421,0.0077599999999999995,0.968732,0.006897,W
 KELT,2455176.828125,14.090210999999998,0.007940000000000001,1.009921,0.007357,W
 KELT,2455176.833984,14.130660999999998,0.00783,0.972988,0.006989,W
 KELT,2455176.839844,14.098410999999999,0.007909999999999999,1.002323,0.007274,W
 KELT,2455176.845703,14.11408,0.00775,0.987961,0.007024,W
 KELT,2455176.856445,14.10379,0.00804,0.997369,0.007357,W
 KELT,2455176.867188,14.086761,0.00811,1.013136,0.007538,W
 KELT,2455176.87793,14.112760999999999,0.0081,0.989162,0.007351,W
 KELT,2455176.888672,14.083691,0.00824,1.016004,0.007681,W
 KELT,2455177.765137,14.09743,0.007940000000000001,1.003229,0.007308,W
 KELT,2455177.775879,14.0886,0.00775,1.011421,0.007191,W
 KELT,2455177.786621,14.112801000000001,0.0077599999999999995,0.989126,0.007042,W
 KELT,2455177.797363,14.081551000000001,0.00812,1.018009,0.007584,W
 KELT,2455177.808105,14.090310999999998,0.00897,1.009828,0.00831,W
 KELT,2455177.816406,14.088241,0.00809,1.011756,0.007509,W
 KELT,2455177.825195,14.085721,0.00807,1.014107,0.007508,W
 KELT,2455177.831055,14.112210000000001,0.00796,0.989665,0.007227,W
 KELT,2455177.836914,14.066391000000001,0.0082,1.032323,0.007766,W
 KELT,2455177.842773,14.103760999999999,0.00808,0.997396,0.007394,W
 KELT,2455177.853516,14.121580999999999,0.00817,0.981159,0.007354,W
 KELT,2455177.864258,14.074341,0.0081,1.024792,0.007615,W
 KELT,2455177.875,14.096120999999998,0.00808,1.004439,0.007446,W
 KELT,2455177.885742,14.096491,0.00818,1.004097,0.007535,W
 KELT,2455178.606445,14.119,0.0079,0.972828,0.007051,E
 KELT,2455178.619141,14.12258,0.00761,0.969625,0.00677,E
 KELT,2455178.629883,14.12345,0.00782,0.968849,0.006951,E
 KELT,2455178.640625,14.124460000000001,0.007659999999999999,0.967948,0.006802,E
 KELT,2455178.651367,14.13119,0.007520000000000001,0.961967,0.006637,E
 KELT,2455178.659668,14.1306,0.00743,0.962489,0.006561,E
 KELT,2455178.667969,14.1293,0.00744,0.963643,0.006578,E
 KELT,2455178.675781,14.13851,0.00734,0.955503,0.006434,E
 KELT,2455178.686523,14.11466,0.0075,0.976724,0.006721,E
 KELT,2455178.699707,14.1239,0.007490000000000001,0.968447,0.006655,E
 KELT,2455178.710449,14.11747,0.0073,0.9742,0.006524,E
 KELT,2455180.667969,14.15606,0.007659999999999999,0.940182,0.006607,E
 KELT,2455181.597168,14.152170000000002,0.00885,0.943557,0.007661,E
 KELT,2455181.610352,14.122860000000001,0.00821,0.969375,0.007301,E
 KELT,2455181.621094,14.11934,0.008020000000000001,0.972523,0.007156,E
 KELT,2455181.631836,14.128689999999999,0.00801,0.964184,0.007085,E
 KELT,2455181.642578,14.11619,0.00793,0.975349,0.007096,E
 KELT,2455181.650879,14.10796,0.0078,0.98277,0.007033,E
 KELT,2455181.658691,14.108579999999998,0.0076,0.982209,0.006848,E
 KELT,2455181.666992,14.10764,0.00747,0.98306,0.006737,E
 KELT,2455181.677734,14.10735,0.00725,0.983323,0.00654,E
 KELT,2455181.712402,14.1242,0.007520000000000001,0.96818,0.00668,E
 KELT,2455181.765137,14.079920999999999,0.00827,1.019538,0.007735,W
 KELT,2455181.775879,14.09325,0.00824,1.007099,0.007613,W
 KELT,2455181.786621,14.089889999999999,0.00808,1.01022,0.007489,W
 KELT,2455181.797363,14.080681,0.00825,1.018825,0.007711,W
 KELT,2455181.805664,14.104291,0.008190000000000001,0.996909,0.007491,W
 KELT,2455181.813965,14.083879999999999,0.00817,1.015828,0.007614,W
 KELT,2455181.819824,14.099541,0.00821,1.00128,0.007542,W
 KELT,2455181.825684,14.096420000000002,0.008159999999999999,1.004163,0.007517,W
 KELT,2455181.831543,14.073131,0.008870000000000001,1.025934,0.008349,W
 KELT,2455181.842285,14.10805,0.00865,0.993464,0.007884,W
 KELT,2455181.853027,14.104681,0.0083,0.996551,0.007588,W
 KELT,2455181.86377,14.06789,0.008790000000000001,1.030899,0.008313,W
 KELT,2455181.874512,14.089479999999998,0.008620000000000001,1.010602,0.007992,W
 KELT,2455182.597656,14.157929999999999,0.00824,0.938564,0.007095,E
 KELT,2455182.61084,14.149420000000001,0.00823,0.94595,0.007142,E
 KELT,2455182.621582,14.15233,0.00784,0.943418,0.006786,E
 KELT,2455182.632324,14.16924,0.00804,0.928838,0.006851,E
 KELT,2455182.643066,14.166789999999999,0.008,0.930936,0.006833,E
 KELT,2455182.650879,14.16119,0.00772,0.93575,0.006628,E
 KELT,2455182.65918,14.15145,0.007670000000000001,0.944183,0.006644,E
 KELT,2455182.669922,14.16029,0.0078,0.936526,0.006702,E
 KELT,2455182.683105,14.168870000000002,0.00793,0.929155,0.00676,E
 KELT,2455182.749023,14.18445,0.0079,0.92596,0.006711,W
 KELT,2455182.759766,14.154910999999998,0.00771,0.951497,0.00673,W
 KELT,2455182.770508,14.154470000000002,0.00799,0.951884,0.006978,W
 KELT,2455182.78125,14.183821,0.007940000000000001,0.926496,0.006749,W
 KELT,2455182.791992,14.151401000000002,0.00808,0.954578,0.007076,W
 KELT,2455182.802734,14.15334,0.0081,0.952875,0.007081,W
 KELT,2455182.811035,14.148241,0.008,0.957361,0.007027,W
 KELT,2455182.816895,14.184320000000001,0.00783,0.92607,0.006652,W
 KELT,2455182.850098,14.19118,0.00827,0.920238,0.006982,W
 KELT,2455182.86084,14.146581,0.00813,0.958826,0.007152,W
 KELT,2455183.746094,14.131860999999999,0.00818,0.971913,0.007294,W
 KELT,2455183.756836,14.144501000000002,0.00852,0.960664,0.007509,W
 KELT,2455183.767578,14.147051000000001,0.0082,0.958411,0.00721,W
 KELT,2455183.77832,14.168610999999999,0.00857,0.939567,0.007387,W
 KELT,2455183.789062,14.139311,0.00854,0.965267,0.007563,W
 KELT,2455183.799805,14.152981,0.00827,0.95319,0.007232,W
